"","Url"
"935","https://millercenter.org/the-presidency/presidential-speeches/january-25-1994-state-union-address"
"936","https://millercenter.org/the-presidency/presidential-speeches/june-6-1994-remarks-us-national-cemetery"
"937","https://millercenter.org/the-presidency/presidential-speeches/july-12-1994-remarks-brandenburg-gate"
"938","https://millercenter.org/the-presidency/presidential-speeches/january-24-1995-state-union-address"
"939","https://millercenter.org/the-presidency/presidential-speeches/july-19-1995-address-affirmative-action"
"940","https://millercenter.org/the-presidency/presidential-speeches/october-16-1995-address-race-relations"
"941","https://millercenter.org/the-presidency/presidential-speeches/november-27-1995-address-bosnia"
"942","https://millercenter.org/the-presidency/presidential-speeches/november-30-1995-address-employees-mackie-metal-plant"
"943","https://millercenter.org/the-presidency/presidential-speeches/january-23-1996-state-union-address"
"944","https://millercenter.org/the-presidency/presidential-speeches/august-17-1998-statement-his-testimony-grand-jury/"
"945","https://millercenter.org/the-presidency/presidential-speeches/january-15-2009-farewell-address-nation"
"946","https://millercenter.org/the-presidency/presidential-speeches/january-12-2009-final-press-conference"
"947","https://millercenter.org/the-presidency/presidential-speeches/december-19-2008-remarks-plan-assist-automakers"
"948","https://millercenter.org/the-presidency/presidential-speeches/october-3-2008-remarks-emergency-economic-stabilization-act"
"949","https://millercenter.org/the-presidency/presidential-speeches/march-19-2008-remarks-war-terror"
"950","https://millercenter.org/the-presidency/presidential-speeches/january-28-2008-state-union-address"
"951","https://millercenter.org/the-presidency/presidential-speeches/april-9-2007-speech-comprehensive-immigration-reform"
"952","https://millercenter.org/the-presidency/presidential-speeches/january-23-2007-state-union-address"
"953","https://millercenter.org/the-presidency/presidential-speeches/january-11-2007-address-military-operations-iraq"
"954","https://millercenter.org/the-presidency/presidential-speeches/july-19-2006-remarks-stem-cell-research-policy"
"955","https://millercenter.org/the-presidency/presidential-speeches/january-31-2006-state-union-address"
"956","https://millercenter.org/the-presidency/presidential-speeches/january-20-2001-first-inaugural-address/"
"957","https://millercenter.org/the-presidency/presidential-speeches/january-29-2001-remarks-faith-based-and-community-initiatives"
"958","https://millercenter.org/the-presidency/presidential-speeches/may-11-2001-proposal-global-fund-fight-hivaids-malaria-and"
"959","https://millercenter.org/the-presidency/presidential-speeches/june-7-2001-remarks-signing-economic-growth-and-tax-relief"
"960","https://millercenter.org/the-presidency/presidential-speeches/august-10-2001-address-nation-stem-cell-research"
"961","https://millercenter.org/the-presidency/presidential-speeches/september-11-2001-address-nation-terrorist-attacks"
"962","https://millercenter.org/the-presidency/presidential-speeches/january-8-2002-remarks-no-child-left-behind-bill"
"963","https://millercenter.org/the-presidency/presidential-speeches/january-29-2002-state-union-address"
"964","https://millercenter.org/the-presidency/presidential-speeches/june-1-2002-graduation-speech-west-point"
"965","https://millercenter.org/the-presidency/presidential-speeches/june-7-2002-address-nation-department-homeland-security"
"966","https://millercenter.org/the-presidency/presidential-speeches/september-22-2001-address-us-response-attacks-september-11/"
"967","https://millercenter.org/the-presidency/presidential-speeches/june-19-2002-speech-new-mother-and-child-hiv-prevention"
"968","https://millercenter.org/the-presidency/presidential-speeches/september-12-2002-remarks-un-general-assembly"
"969","https://millercenter.org/the-presidency/presidential-speeches/january-28-2003-state-union-address"
"970","https://millercenter.org/the-presidency/presidential-speeches/march-17-2003-address-nation-iraq"
"971","https://millercenter.org/the-presidency/presidential-speeches/march-20-2003-address-start-iraq-war"
"972","https://millercenter.org/the-presidency/presidential-speeches/november-6-2003-remarks-freedom-iraq-and-middle-east"
"973","https://millercenter.org/the-presidency/presidential-speeches/november-13-2008-speech-financial-markets-and-world-economy/"
"974","https://millercenter.org/the-presidency/presidential-speeches/december-1-2009-speech-strategy-afghanistan-and-pakistan"
"975","https://millercenter.org/the-presidency/presidential-speeches/may-15-2016-commencement-address-rutgers-university"
"976","https://millercenter.org/the-presidency/presidential-speeches/march-22-2016-remarks-people-cuba"
"977","https://millercenter.org/the-presidency/presidential-speeches/january-12-2016-2016-state-union-address"
"978","https://millercenter.org/the-presidency/presidential-speeches/june-26-2015-remarks-eulogy-honorable-reverend-clementa"
"979","https://millercenter.org/the-presidency/presidential-speeches/march-7-2015-remarks-50th-anniversary-selma-marches"
"980","https://millercenter.org/the-presidency/presidential-speeches/january-20-2015-2015-state-union-address"
"981","https://millercenter.org/the-presidency/presidential-speeches/november-20-2014-address-nation-immigration"
"982","https://millercenter.org/the-presidency/presidential-speeches/january-28-2014-2014-state-union-address"
"983","https://millercenter.org/the-presidency/presidential-speeches/december-4-2013-speech-economic-mobility"
"984","https://millercenter.org/the-presidency/presidential-speeches/september-10-2013-address-nation-syria"
"985","https://millercenter.org/the-presidency/presidential-speeches/july-24-2013-remarks-education-and-economy"
"986","https://millercenter.org/the-presidency/presidential-speeches/july-19-2013-remarks-trayvon-martin"
"987","https://millercenter.org/the-presidency/presidential-speeches/november-4-2008-remarks-election-night/"
"988","https://millercenter.org/the-presidency/presidential-speeches/august-28-2008-acceptance-speech-democratic-national"
"989","https://millercenter.org/the-presidency/presidential-speeches/january-20-2009-inaugural-address"
"990","https://millercenter.org/the-presidency/presidential-speeches/january-29-2009-remarks-lilly-ledbetter-fair-pay-restoration"
"991","https://millercenter.org/the-presidency/presidential-speeches/february-7-2009-remarks-american-recovery-and-reinvestment-act"
"992","https://millercenter.org/the-presidency/presidential-speeches/february-24-2009-address-joint-session-congress"
"993","https://millercenter.org/the-presidency/presidential-speeches/may-26-2009-remarks-nominating-judge-sonia-sotomayor-us"
"994","https://millercenter.org/the-presidency/presidential-speeches/september-9-2009-address-congress-health-care"
"995","https://millercenter.org/the-presidency/presidential-speeches/december-10-2009-acceptance-nobel-peace-prize"
"996","https://millercenter.org/the-presidency/presidential-speeches/january-27-2010-2010-state-union-address"
"997","https://millercenter.org/the-presidency/presidential-speeches/june-4-2009-address-cairo-university/"
"998","https://millercenter.org/the-presidency/presidential-speeches/february-9-2010-news-conference-congressional-gridlock"
"999","https://millercenter.org/the-presidency/presidential-speeches/march-15-2010-speech-health-care-reform"
"1000","https://millercenter.org/the-presidency/presidential-speeches/april-15-2010-remarks-space-exploration-21st-century"
"1001","https://millercenter.org/the-presidency/presidential-speeches/april-28-2010-remarks-wall-street-reform"
"1002","https://millercenter.org/the-presidency/presidential-speeches/june-15-2010-speech-bp-oil-spill"
"1003","https://millercenter.org/the-presidency/presidential-speeches/august-31-2010-address-end-combat-mission-iraq"
"1004","https://millercenter.org/the-presidency/presidential-speeches/january-21-2013-second-inaugural-address/"
"1005","https://millercenter.org/the-presidency/presidential-speeches/december-16-2012-remarks-sandy-hook-elementary-shootings"
"1006","https://millercenter.org/the-presidency/presidential-speeches/january-29-2013-remarks-immigration-reform"
"1007","https://millercenter.org/the-presidency/presidential-speeches/february-13-2013-2013-state-union-address"
"1008","https://millercenter.org/the-presidency/presidential-speeches/march-1-2013-statement-government-sequester"
"1009","https://millercenter.org/the-presidency/presidential-speeches/march-21-2013-address-people-israel"
"1010","https://millercenter.org/the-presidency/presidential-speeches/april-8-2013-speech-gun-violence"
"1011","https://millercenter.org/the-presidency/presidential-speeches/january-20-2017-inaugural-address/"
"1012","https://millercenter.org/the-presidency/presidential-speeches/june-29-2017-speech-unleashing-american-energy-event"
"1013","https://millercenter.org/the-presidency/presidential-speeches/july-24-2017-speech-boy-scout-jamboree"
"1014","https://millercenter.org/the-presidency/presidential-speeches/september-19-2017-address-united-nations-general-assembly"
"1015","https://millercenter.org/the-presidency/presidential-speeches/december-18-2017-remarks-national-security-strategy"
"1016","https://millercenter.org/the-presidency/presidential-speeches/january-26-2018-address-world-economic-forum"
"1017","https://millercenter.org/the-presidency/presidential-speeches/february-1-2018-remarks-house-and-senate-republican-member"
"1018","https://millercenter.org/the-presidency/presidential-speeches/february-15-2018-statement-school-shooting-parkland-florida"
"1019","https://millercenter.org/the-presidency/presidential-speeches/february-23-2018-remarks-conservative-political-action"
"1020","https://millercenter.org/the-presidency/presidential-speeches/february-28-2017-address-joint-session-congress/"
"1021","https://millercenter.org/the-presidency/presidential-speeches/march-19-2018-remarks-combating-opioid-crisis"
"1022","https://millercenter.org/the-presidency/presidential-speeches/january-30-2018-state-union-address/"
"1023","https://millercenter.org/the-presidency/presidential-speeches/july-24-2018-speech-veterans-foreign-wars-national-convention"
"1024","https://millercenter.org/the-presidency/presidential-speeches/september-25-2018-address-73rd-session-united-nations-general"
"1025","https://millercenter.org/the-presidency/presidential-speeches/january-19-2019-remarks-about-us-southern-border"
"1026","https://millercenter.org/the-presidency/presidential-speeches/february-5-2019-state-union-address"
"1027","https://millercenter.org/the-presidency/presidential-speeches/february-15-2019-speech-declaring-national-emergency"
"1028","https://millercenter.org/the-presidency/presidential-speeches/september-24-2019-remarks-united-nations-general-assembly"
"1029","https://millercenter.org/the-presidency/presidential-speeches/december-8-1829-first-annual-message-congress"
"1030","https://millercenter.org/the-presidency/presidential-speeches/september-14-1986-speech-nation-campaign-against-drug-abuse"
"1031","https://millercenter.org/the-presidency/presidential-speeches/march-13-2020-press-conference-about-coronavirus/"
"1032","https://millercenter.org/the-presidency/presidential-speeches/march-11-2020-statement-coronavirus"
"1033","https://millercenter.org/the-presidency/presidential-speeches/august-8-1974-address-nation-announcing-decision-resign-office/"
"1034","https://millercenter.org/the-presidency/presidential-speeches/april-30-1973-address-nation-about-watergate-investigations/"
"1035","https://millercenter.org/the-presidency/presidential-speeches/december-7-1796-eighth-annual-message-congress/"
"1036","https://millercenter.org/the-presidency/presidential-speeches/march-30-1796-message-house-representatives-declining-submit/"
"1037","https://millercenter.org/the-presidency/presidential-speeches/december-8-1795-seventh-annual-message-congress/"
"1038","https://millercenter.org/the-presidency/presidential-speeches/july-10-1795-proclamation-pardons-western-pennsylvania/"
"1039","https://millercenter.org/the-presidency/presidential-speeches/november-19-1794-sixth-annual-message-congress/"
"1040","https://millercenter.org/the-presidency/presidential-speeches/september-25-1794-proclamation-militia-service/"
"1041","https://millercenter.org/the-presidency/presidential-speeches/august-7-1794-proclamation-against-opposition-execution-laws/"
"1042","https://millercenter.org/the-presidency/presidential-speeches/december-3-1793-fifth-annual-message-congress/"
"1043","https://millercenter.org/the-presidency/presidential-speeches/march-4-1793-second-inaugural-address/"
"1044","https://millercenter.org/the-presidency/presidential-speeches/october-3-1789-thanksgiving-proclamation/"
"1045","https://millercenter.org/the-presidency/presidential-speeches/january-8-1790-first-annual-message-congress/"
"1046","https://millercenter.org/the-presidency/presidential-speeches/december-8-1790-second-annual-message-congress/"
"1047","https://millercenter.org/the-presidency/presidential-speeches/december-29-1790-talk-chiefs-and-counselors-seneca-nation/"
"1048","https://millercenter.org/the-presidency/presidential-speeches/october-25-1791-third-annual-message-congress/"
"1049","https://millercenter.org/the-presidency/presidential-speeches/april-5-1792-veto-message-congressional-redistricting/"
"1050","https://millercenter.org/the-presidency/presidential-speeches/november-6-1792-fourth-annual-message-congress/"
"1051","https://millercenter.org/the-presidency/presidential-speeches/december-12-1792-proclamation-against-crimes-against-cherokee/"
"1052","https://millercenter.org/the-presidency/presidential-speeches/december-3-1799-third-annual-message/"
"1053","https://millercenter.org/the-presidency/presidential-speeches/november-22-1800-fourth-annual-message/"
"1054","https://millercenter.org/the-presidency/presidential-speeches/december-8-1798-second-annual-message/"
"1055","https://millercenter.org/the-presidency/presidential-speeches/november-22-1797-first-annual-message/"
"1056","https://millercenter.org/the-presidency/presidential-speeches/may-16-1797-special-session-message-congress-xyz-affair/"
"1057","https://millercenter.org/the-presidency/presidential-speeches/april-3-1809-message-inhabitants-albemarle-county/"
"1058","https://millercenter.org/the-presidency/presidential-speeches/november-8-1808-eighth-annual-message/"
"1059","https://millercenter.org/the-presidency/presidential-speeches/october-27-1807-seventh-annual-message/"
"1060","https://millercenter.org/the-presidency/presidential-speeches/july-2-1807-proclamation-response-chesapeake-affair/"
"1061","https://millercenter.org/the-presidency/presidential-speeches/february-10-1807-special-message-congress-gun-boats/"
"1062","https://millercenter.org/the-presidency/presidential-speeches/january-22-1807-special-message-congress-burr-conspiracy/"
"1063","https://millercenter.org/the-presidency/presidential-speeches/december-30-1806-address-wolf-and-people-mandan-nation/"
"1064","https://millercenter.org/the-presidency/presidential-speeches/december-2-1806-sixth-annual-message/"
"1065","https://millercenter.org/the-presidency/presidential-speeches/november-27-1806-proclamation-spanish-territory/"
"1066","https://millercenter.org/the-presidency/presidential-speeches/january-10-1806-address-chiefs-cherokee-nation/"
"1067","https://millercenter.org/the-presidency/presidential-speeches/december-3-1805-fifth-annual-message/"
"1068","https://millercenter.org/the-presidency/presidential-speeches/july-12-1801-reply-new-haven-remonstrance/"
"1069","https://millercenter.org/the-presidency/presidential-speeches/december-8-1801-first-annual-message/"
"1070","https://millercenter.org/the-presidency/presidential-speeches/january-1-1802-response-danbury-baptist-association/"
"1071","https://millercenter.org/the-presidency/presidential-speeches/november-3-1802-address-brother-handsome-lake/"
"1072","https://millercenter.org/the-presidency/presidential-speeches/december-15-1802-second-annual-message/"
"1073","https://millercenter.org/the-presidency/presidential-speeches/january-18-1803-special-message-congress-indian-policy/"
"1074","https://millercenter.org/the-presidency/presidential-speeches/october-17-1803-third-annual-message/"
"1075","https://millercenter.org/the-presidency/presidential-speeches/december-17-1803-address-brothers-choctaw-nation/"
"1076","https://millercenter.org/the-presidency/presidential-speeches/november-8-1804-fourth-annual-message/"
"1077","https://millercenter.org/the-presidency/presidential-speeches/march-4-1805-second-inaugural-address/"
"1078","https://millercenter.org/the-presidency/presidential-speeches/march-3-1817-veto-message-internal-improvements-bill/"
"1079","https://millercenter.org/the-presidency/presidential-speeches/december-3-1816-eighth-annual-message/"
"1080","https://millercenter.org/the-presidency/presidential-speeches/december-5-1815-seventh-annual-message/"
"1081","https://millercenter.org/the-presidency/presidential-speeches/february-18-1815-special-message-congress-treaty-ghent/"
"1082","https://millercenter.org/the-presidency/presidential-speeches/september-20-1814-sixth-annual-message/"
"1083","https://millercenter.org/the-presidency/presidential-speeches/september-1-1814-proclamation-upon-british-depredations/"
"1084","https://millercenter.org/the-presidency/presidential-speeches/december-7-1813-fifth-annual-message/"
"1085","https://millercenter.org/the-presidency/presidential-speeches/july-23-1813-proclamation-day-public-humiliation-and-prayer/"
"1086","https://millercenter.org/the-presidency/presidential-speeches/may-25-1813-message-special-congressional-session-state-war/"
"1087","https://millercenter.org/the-presidency/presidential-speeches/march-4-1813-second-inaugural-address/"
"1088","https://millercenter.org/the-presidency/presidential-speeches/november-4-1812-fourth-annual-message/"
"1089","https://millercenter.org/the-presidency/presidential-speeches/may-23-1809-message-special-congressional-sessionstate-foreign/"
"1090","https://millercenter.org/the-presidency/presidential-speeches/november-29-1809-first-annual-message/"
"1091","https://millercenter.org/the-presidency/presidential-speeches/october-27-1810-proclamation-occupation-west-florida/"
"1092","https://millercenter.org/the-presidency/presidential-speeches/december-5-1810-second-annual-message/"
"1093","https://millercenter.org/the-presidency/presidential-speeches/february-21-1811-veto-act-incorporating-alexandria-protestant/"
"1094","https://millercenter.org/the-presidency/presidential-speeches/november-5-1811-third-annual-message/"
"1095","https://millercenter.org/the-presidency/presidential-speeches/june-19-1812-proclamation-state-war-great-britain/"
"1096","https://millercenter.org/the-presidency/presidential-speeches/july-9-1812-proclamation-day-fasting-and-prayer/"
"1097","https://millercenter.org/the-presidency/presidential-speeches/december-7-1824-eighth-annual-message/"
"1098","https://millercenter.org/the-presidency/presidential-speeches/december-3-1822-sixth-annual-message/"
"1099","https://millercenter.org/the-presidency/presidential-speeches/december-3-1821-fifth-annual-message/"
"1100","https://millercenter.org/the-presidency/presidential-speeches/november-14-1820-fourth-annual-message/"
"1101","https://millercenter.org/the-presidency/presidential-speeches/december-7-1819-third-annual-message/"
"1102","https://millercenter.org/the-presidency/presidential-speeches/november-16-1818-second-annual-message/"
"1103","https://millercenter.org/the-presidency/presidential-speeches/december-2-1817-first-annual-message/"
"1104","https://millercenter.org/the-presidency/presidential-speeches/february-24-1841-argument-supreme-court-case-united-states-v/"
"1105","https://millercenter.org/the-presidency/presidential-speeches/december-2-1828-fourth-annual-message/"
"1106","https://millercenter.org/the-presidency/presidential-speeches/december-4-1827-third-annual-message/"
"1107","https://millercenter.org/the-presidency/presidential-speeches/december-5-1826-second-annual-address/"
"1108","https://millercenter.org/the-presidency/presidential-speeches/december-6-1825-first-annual-message/"
"1109","https://millercenter.org/the-presidency/presidential-speeches/july-4-1821-speech-us-house-representatives-foreign-policy/"
"1110","https://millercenter.org/the-presidency/presidential-speeches/march-4-1829-first-inaugural-address/"
"1111","https://millercenter.org/the-presidency/presidential-speeches/may-11-1829-proclamation-regarding-duties-austrian-vessels"
"1112","https://millercenter.org/the-presidency/presidential-speeches/may-6-1830-message-regarding-treaties-choctaw-nation-indians"
"1113","https://millercenter.org/the-presidency/presidential-speeches/may-27-1830-veto-message-regarding-funding-infrastructure"
"1114","https://millercenter.org/the-presidency/presidential-speeches/october-5-1830-proclamation-regarding-opening-united-states"
"1115","https://millercenter.org/the-presidency/presidential-speeches/december-6-1830-second-annual-message-congress"
"1116","https://millercenter.org/the-presidency/presidential-speeches/february-22-1831-message-regarding-indian-relations"
"1117","https://millercenter.org/the-presidency/presidential-speeches/september-18-1833-message-regarding-bank-united-states/"
"1118","https://millercenter.org/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure/"
"1119","https://millercenter.org/the-presidency/presidential-speeches/march-4-1837-farewell-address/"
"1120","https://millercenter.org/the-presidency/presidential-speeches/december-21-1836-statement-independence-texas/"
"1121","https://millercenter.org/the-presidency/presidential-speeches/december-5-1836-eighth-annual-message-congress/"
"1122","https://millercenter.org/the-presidency/presidential-speeches/december-7-1835-seventh-annual-address-congress/"
"1123","https://millercenter.org/the-presidency/presidential-speeches/december-1-1834-sixth-annual-message-congress/"
"1124","https://millercenter.org/the-presidency/presidential-speeches/april-21-1834-addendum-protest-senate-censure/"
"1125","https://millercenter.org/the-presidency/presidential-speeches/december-12-1833-message-constitutional-rights-and/"
"1126","https://millercenter.org/the-presidency/presidential-speeches/december-3-1833-fifth-annual-message-congress/"
"1127","https://millercenter.org/the-presidency/presidential-speeches/march-4-1833-second-inaugural-address/"
"1128","https://millercenter.org/the-presidency/presidential-speeches/december-6-1831-third-annual-message-congress/"
"1129","https://millercenter.org/the-presidency/presidential-speeches/december-4-1832-fourth-annual-message-congress/"
"1130","https://millercenter.org/the-presidency/presidential-speeches/december-6-1832-veto-message-internal-improvement-legislation/"
"1131","https://millercenter.org/the-presidency/presidential-speeches/december-10-1832-nullification-proclamation/"
"1132","https://millercenter.org/the-presidency/presidential-speeches/september-4-1837-special-session-message/"
"1133","https://millercenter.org/the-presidency/presidential-speeches/january-5-1838-proclamation/"
"1134","https://millercenter.org/the-presidency/presidential-speeches/december-3-1838-second-annual-message-congress/"
"1135","https://millercenter.org/the-presidency/presidential-speeches/december-2-1839-third-annual-message-congress/"
"1136","https://millercenter.org/the-presidency/presidential-speeches/december-5-1840-fourth-annual-message-congress/"
"1137","https://millercenter.org/the-presidency/presidential-speeches/january-2-1841-special-message-about-desctruction-steamboat/"
"1138","https://millercenter.org/the-presidency/presidential-speeches/june-1-1841-special-session-message-congress-regarding-general/"
"1139","https://millercenter.org/the-presidency/presidential-speeches/august-16-1841-veto-message-regarding-bank-united-states/"
"1140","https://millercenter.org/the-presidency/presidential-speeches/september-9-1841-veto-message-creation-fiscal-corporation/"
"1141","https://millercenter.org/the-presidency/presidential-speeches/march-25-1842-message-regarding-finances-and-fiscal-policy/"
"1142","https://millercenter.org/the-presidency/presidential-speeches/may-10-1842-message-regarding-indian-affairs-florida/"
"1143","https://millercenter.org/the-presidency/presidential-speeches/august-9-1842-veto-message-regarding-import-duties/"
"1144","https://millercenter.org/the-presidency/presidential-speeches/august-11-1842-message-senate-negotiations-britain/"
"1145","https://millercenter.org/the-presidency/presidential-speeches/december-6-1842-second-annual-message/"
"1146","https://millercenter.org/the-presidency/presidential-speeches/december-18-1844-message-regarding-us-mexican-affairs/"
"1147","https://millercenter.org/the-presidency/presidential-speeches/december-3-1844-fourth-annual-message/"
"1148","https://millercenter.org/the-presidency/presidential-speeches/june-11-1844-veto-message-regarding-infrastructure/"
"1149","https://millercenter.org/the-presidency/presidential-speeches/april-9-1844-message-regarding-disturbances-rhode-island/"
"1150","https://millercenter.org/the-presidency/presidential-speeches/december-5-1843-third-annual-message-congress/"
"1151","https://millercenter.org/the-presidency/presidential-speeches/december-30-1842-message-congress-regarding-us-hawaiian/"
"1152","https://millercenter.org/the-presidency/presidential-speeches/february-8-1849-message-regarding-treaty-guadalupe-hidalgo/"
"1153","https://millercenter.org/the-presidency/presidential-speeches/january-2-1849-message-regarding-war-time-measures/"
"1154","https://millercenter.org/the-presidency/presidential-speeches/december-5-1848-fourth-annual-message-congress/"
"1155","https://millercenter.org/the-presidency/presidential-speeches/august-1-1848-message-regarding-size-army/"
"1156","https://millercenter.org/the-presidency/presidential-speeches/july-6-1848-message-regarding-treaty-guadalupe-hidalgo/"
"1157","https://millercenter.org/the-presidency/presidential-speeches/july-4-1848-announcement-peace-treaty-mexico/"
"1158","https://millercenter.org/the-presidency/presidential-speeches/may-29-1848-message-regarding-oregon-territory/"
"1159","https://millercenter.org/the-presidency/presidential-speeches/april-3-1848-message-regarding-establishment-french-republic/"
"1160","https://millercenter.org/the-presidency/presidential-speeches/february-22-1848-message-regarding-treaty-guadelupe-hidalgo/"
"1161","https://millercenter.org/the-presidency/presidential-speeches/december-7-1847-third-annual-message/"
"1162","https://millercenter.org/the-presidency/presidential-speeches/february-13-1847-message-regarding-war-mexico/"
"1163","https://millercenter.org/the-presidency/presidential-speeches/april-13-1846-message-regarding-cherokee-indians/"
"1164","https://millercenter.org/the-presidency/presidential-speeches/march-24-1846-message-regarding-increase-military-force"
"1165","https://millercenter.org/the-presidency/presidential-speeches/may-13-1846-announcement-war-mexico/"
"1166","https://millercenter.org/the-presidency/presidential-speeches/august-3-1846-veto-message-regarding-funding-internal/"
"1167","https://millercenter.org/the-presidency/presidential-speeches/august-5-1846-message-requesting-creation-oregon-territory/"
"1168","https://millercenter.org/the-presidency/presidential-speeches/august-7-1846-message-regarding-treaty-cherokees/"
"1169","https://millercenter.org/the-presidency/presidential-speeches/august-8-1846-message-regarding-settlement-mexico/"
"1170","https://millercenter.org/the-presidency/presidential-speeches/december-8-1846-second-annual-message-congress/"
"1171","https://millercenter.org/the-presidency/presidential-speeches/december-29-1846-request-increase-size-army/"
"1172","https://millercenter.org/the-presidency/presidential-speeches/december-13-1850-announcement-texas-acceptance-compromise/"
"1173","https://millercenter.org/the-presidency/presidential-speeches/december-13-1850-message-regarding-agreement-texas/"
"1174","https://millercenter.org/the-presidency/presidential-speeches/december-2-1851-second-annual-message/"
"1175","https://millercenter.org/the-presidency/presidential-speeches/december-2-1856-fourth-annual-message/"
"1176","https://millercenter.org/the-presidency/presidential-speeches/august-21-1856-special-session-message-regarding-military/"
"1177","https://millercenter.org/the-presidency/presidential-speeches/february-11-1856-proclamation-addressing-disturbances-kansas/"
"1178","https://millercenter.org/the-presidency/presidential-speeches/december-31-1855-third-annual-message/"
"1179","https://millercenter.org/the-presidency/presidential-speeches/december-30-1854-expansion-august-4-veto-message/"
"1180","https://millercenter.org/the-presidency/presidential-speeches/december-4-1854-second-annual-message/"
"1181","https://millercenter.org/the-presidency/presidential-speeches/august-4-1854-veto-message-legislation-funding-public-works/"
"1182","https://millercenter.org/the-presidency/presidential-speeches/august-1-1854-message-regarding-us-spanish-relations/"
"1183","https://millercenter.org/the-presidency/presidential-speeches/march-14-1854-message-regarding-proposed-us-mexican-convention/"
"1184","https://millercenter.org/the-presidency/presidential-speeches/february-10-1854-message-senate-treaty-mexico/"
"1185","https://millercenter.org/the-presidency/presidential-speeches/december-5-1853-first-annual-message/"
"1186","https://millercenter.org/the-presidency/presidential-speeches/january-18-1854-proclamation/"
"1187","https://millercenter.org/the-presidency/presidential-speeches/december-3-1860-fourth-annual-message/"
"1188","https://millercenter.org/the-presidency/presidential-speeches/january-28-1861-message-resolutions-virginia/"
"1189","https://millercenter.org/the-presidency/presidential-speeches/june-22-1860-addendum-march-28-message-congress/"
"1190","https://millercenter.org/the-presidency/presidential-speeches/may-19-1860-message-capture-wildfire/"
"1191","https://millercenter.org/the-presidency/presidential-speeches/march-28-1860-protest-congressional-investigations/"
"1192","https://millercenter.org/the-presidency/presidential-speeches/february-24-1859-veto-message-regarding-land-grant-colleges/"
"1193","https://millercenter.org/the-presidency/presidential-speeches/february-18-1859-special-message-regarding-transit-across/"
"1194","https://millercenter.org/the-presidency/presidential-speeches/december-6-1858-second-annual-message/"
"1195","https://millercenter.org/the-presidency/presidential-speeches/february-2-1858-message-congress-transmitting-constitution/"
"1196","https://millercenter.org/the-presidency/presidential-speeches/december-8-1857-first-annual-message/"
"1197","https://millercenter.org/the-presidency/presidential-speeches/january-1-1863-emancipation-proclamation/"
"1198","https://millercenter.org/the-presidency/presidential-speeches/july-4-1861-july-4th-message-congress/"
"1199","https://millercenter.org/the-presidency/presidential-speeches/december-3-1861-first-annual-message/"
"1200","https://millercenter.org/the-presidency/presidential-speeches/march-4-1865-second-inaugural-address/"
"1201","https://millercenter.org/the-presidency/presidential-speeches/december-6-1864-fourth-annual-message/"
"1202","https://millercenter.org/the-presidency/presidential-speeches/december-8-1863-third-annual-message/"
"1203","https://millercenter.org/the-presidency/presidential-speeches/august-26-1863-public-letter-james-conkling/"
"1204","https://millercenter.org/the-presidency/presidential-speeches/december-1-1862-second-annual-message/"
"1205","https://millercenter.org/the-presidency/presidential-speeches/february-11-1861-farewell-address/"
"1206","https://millercenter.org/the-presidency/presidential-speeches/february-27-1860-cooper-union-address/"
"1207","https://millercenter.org/the-presidency/presidential-speeches/october-16-1854-peoria-illinois/"
"1208","https://millercenter.org/the-presidency/presidential-speeches/july-6-1852-eulogy-henry-clay"
"1209","https://millercenter.org/the-presidency/presidential-speeches/april-29-1865-order-ending-commercial-restrictions-confederate/"
"1210","https://millercenter.org/the-presidency/presidential-speeches/may-2-1865-establishing-rewards-arrest-certain-confederate/"
"1211","https://millercenter.org/the-presidency/presidential-speeches/may-29-1865-message-reestablishing-governments-former/"
"1212","https://millercenter.org/the-presidency/presidential-speeches/june-2-1865-message-regarding-control-abandoned-lands-and/"
"1213","https://millercenter.org/the-presidency/presidential-speeches/june-6-1865-executive-order-regarding-discharged-prisoners-war/"
"1214","https://millercenter.org/the-presidency/presidential-speeches/december-4-1865-first-annual-message/"
"1215","https://millercenter.org/the-presidency/presidential-speeches/december-18-1865-announcement-successful-suppression-rebellion/"
"1216","https://millercenter.org/the-presidency/presidential-speeches/february-19-1866-veto-message-freedmen-and-refugee-relief/"
"1217","https://millercenter.org/the-presidency/presidential-speeches/march-27-1866-veto-message-civil-rights-legislation/"
"1218","https://millercenter.org/the-presidency/presidential-speeches/july-20-1868-veto-message-regarding-electoral-college/"
"1219","https://millercenter.org/the-presidency/presidential-speeches/july-18-1868-message-proposing-constitutional-amendments/"
"1220","https://millercenter.org/the-presidency/presidential-speeches/june-20-1868-veto-message-regarding-regulations-confederate/"
"1221","https://millercenter.org/the-presidency/presidential-speeches/march-25-1868-veto-message-legislation-amending-judiciary/"
"1222","https://millercenter.org/the-presidency/presidential-speeches/february-22-1868-message-regarding-removal-secretary-stanton/"
"1223","https://millercenter.org/the-presidency/presidential-speeches/february-11-1868-messages-regarding-correspondence-general-us/"
"1224","https://millercenter.org/the-presidency/presidential-speeches/december-12-1867-message-regarding-suspension-secretary/"
"1225","https://millercenter.org/the-presidency/presidential-speeches/december-3-1867-third-annual-message-congress/"
"1226","https://millercenter.org/the-presidency/presidential-speeches/september-7-1867-proclamation-restoring-all-rights-rebellion/"
"1227","https://millercenter.org/the-presidency/presidential-speeches/july-19-1867-message-regarding-reconstruction-legislation/"
